2019-01-02	2473.39990234375
2019-01-03	2448.39990234375
2019-01-04	2528.60009765625
2019-01-06	2537
2019-01-07	2549.800048828125
2019-01-08	2576.199951171875
2019-01-09	2576.800048828125
2019-01-10	2589.800048828125
2019-01-11	2594.39990234375
2019-01-13	2582.39990234375
2019-01-14	2582
2019-01-15	2609.800048828125
2019-01-16	2610.800048828125
2019-01-17	2632.60009765625
2019-01-18	2675.800048828125
2019-01-20	2667.39990234375
2019-01-21	2662.199951171875
2019-01-22	2629.800048828125
2019-01-23	2632.39990234375
2019-01-24	2637
2019-01-25	2664.800048828125
2019-01-27	2657.800048828125
2019-01-28	2634.800048828125
2019-01-29	2643.800048828125
2019-01-30	2686.60009765625
2019-01-31	2703.60009765625
2019-02-01	2703.800048828125
2019-02-03	2702
2019-02-04	2718.60009765625
2019-02-05	2731
2019-02-06	2727.800048828125
2019-02-07	2696.800048828125
2019-02-08	2707.39990234375
2019-02-10	2705.60009765625
2019-02-11	2708
2019-02-12	2746.199951171875
2019-02-13	2750
2019-02-14	2742.199951171875
2019-02-15	2777
2019-02-17	2778.199951171875
2019-02-18	2775.199951171875
2019-02-19	2778
2019-02-20	2785.39990234375
2019-02-21	2774.199951171875
2019-02-22	2795
2019-02-24	2800.199951171875
2019-02-25	2793.800048828125
2019-02-26	2788.60009765625
2019-02-27	2794.39990234375
2019-02-28	2784.800048828125
2019-03-01	2806.199951171875
2019-03-03	2817
2019-03-04	2790.60009765625
2019-03-05	2786.39990234375
2019-03-06	2768
2019-03-07	2751
2019-03-08	2748.39990234375
2019-03-10	2743.60009765625
2019-03-11	2791.800048828125
2019-03-12	2790.60009765625
2019-03-13	2814.800048828125
2019-03-14	2809.39990234375
2019-03-15	2825.60009765625
2019-03-17	2822.199951171875
2019-03-18	2837.199951171875
2019-03-19	2830.39990234375
2019-03-20	2824.39990234375
2019-03-21	2857.39990234375
2019-03-22	2802.199951171875
2019-03-24	2806.39990234375
2019-03-25	2806
2019-03-26	2818.60009765625
2019-03-27	2802.199951171875
2019-03-28	2822.800048828125
2019-03-29	2835.60009765625
2019-03-31	2848.60009765625
2019-04-01	2867.60009765625
2019-04-02	2862.800048828125
2019-04-03	2874.60009765625
2019-04-04	2877.39990234375
2019-04-05	2893.800048828125
2019-04-07	2894
2019-04-08	2894.199951171875
2019-04-09	2878
2019-04-10	2893.800048828125
2019-04-11	2891.199951171875
2019-04-12	2908.60009765625
2019-04-14	2907.800048828125
2019-04-15	2906.800048828125
2019-04-16	2907
2019-04-17	2900
2019-04-18	2907.39990234375
2019-04-21	2908.60009765625
2019-04-22	2909.60009765625
2019-04-23	2935.800048828125
2019-04-24	2929
2019-04-25	2920
2019-04-26	2936.199951171875
2019-04-28	2937.39990234375
2019-04-29	2938.199951171875
2019-04-30	2952.199951171875
2019-05-01	2917.800048828125
2019-05-02	2916.39990234375
2019-05-03	2946.39990234375
2019-05-05	2892.60009765625
2019-05-06	2915.60009765625
2019-05-07	2882.199951171875
2019-05-08	2878.800048828125
2019-05-09	2871.39990234375
2019-05-10	2884.800048828125
2019-05-12	2854.800048828125
2019-05-13	2801.800048828125
2019-05-14	2840
2019-05-15	2850.199951171875
2019-05-16	2879.800048828125
2019-05-17	2860
2019-05-19	2869.199951171875
2019-05-20	2848.39990234375
2019-05-21	2866
2019-05-22	2853
2019-05-23	2822
2019-05-24	2829.800048828125
2019-05-26	2829.39990234375
2019-05-27	2832.199951171875
2019-05-28	2803.60009765625
2019-05-29	2780.800048828125
2019-05-30	2765.199951171875
2019-05-31	2752
2019-06-02	2735.39990234375
2019-06-03	2750.60009765625
2019-06-04	2811.800048828125
2019-06-05	2822.199951171875
2019-06-06	2844.199951171875
2019-06-07	2877.60009765625
2019-06-09	2887.199951171875
2019-06-10	2886.800048828125
2019-06-11	2885.39990234375
2019-06-12	2885.60009765625
2019-06-13	2891.199951171875
2019-06-14	2892
2019-06-17	2892
2019-06-18	2923.60009765625
2019-06-19	2936.39990234375
2019-06-20	2952.800048828125
2019-06-21	2943.800048828125
2019-06-23	2950.800048828125
2019-06-24	2947.60009765625
2019-06-25	2916
2019-06-26	2914
2019-06-27	2931
2019-06-28	2949.199951171875
2019-06-30	2966.800048828125
2019-07-01	2959.39990234375
2019-07-02	2973.39990234375
2019-07-03	2995
2019-07-04	2998.199951171875
2019-07-05	2987.800048828125
2019-07-07	2984.60009765625
2019-07-08	2971.60009765625
2019-07-09	2977.800048828125
2019-07-10	2993.39990234375
2019-07-11	3001.39990234375
2019-07-12	3010.60009765625
2019-07-14	3009.199951171875
2019-07-15	3015.60009765625
2019-07-16	3003
2019-07-17	2978.199951171875
2019-07-18	2996.60009765625
2019-07-19	2967.199951171875
2019-07-21	2975.39990234375
2019-07-22	2985.60009765625
2019-07-23	3001.800048828125
2019-07-24	3017.39990234375
2019-07-25	3005.199951171875
2019-07-26	3019.39990234375
2019-07-28	3020.199951171875
2019-07-29	3021
2019-07-30	3012.39990234375
2019-07-31	2969.800048828125
2019-08-01	2942.39990234375
2019-08-02	2931.199951171875
2019-08-04	2923.800048828125
2019-08-05	2778.60009765625
2019-08-06	2865.800048828125
2019-08-07	2871.39990234375
2019-08-08	2931
2019-08-09	2920.60009765625
2019-08-11	2911.39990234375
2019-08-12	2884.39990234375
2019-08-13	2930.199951171875
2019-08-14	2844.199951171875
2019-08-15	2852.199951171875
2019-08-16	2889.800048828125
2019-08-18	2904.199951171875
2019-08-19	2916.800048828125
2019-08-20	2897.199951171875
2019-08-21	2933.199951171875
2019-08-22	2920.39990234375
2019-08-23	2849.60009765625
2019-08-25	2822.800048828125
2019-08-26	2874.800048828125
2019-08-27	2872.60009765625
2019-08-28	2883.199951171875
2019-08-29	2922.199951171875
2019-08-30	2922.199951171875
2019-09-01	2907.800048828125
2019-09-02	2901.800048828125
2019-09-03	2901.60009765625
2019-09-04	2937.199951171875
2019-09-05	2976.39990234375
2019-09-06	2982.39990234375
2019-09-08	2981.199951171875
2019-09-09	2981.800048828125
2019-09-10	2976.800048828125
2019-09-11	3017.800048828125
2019-09-12	3014.199951171875
2019-09-13	3007
2019-09-15	2989.60009765625
2019-09-16	3001.39990234375
2019-09-17	3004.39990234375
2019-09-18	3004
2019-09-19	3007.800048828125
2019-09-20	2986.800048828125
2019-09-22	3000.39990234375
2019-09-23	3005.39990234375
2019-09-24	2973.199951171875
2019-09-25	2982.60009765625
2019-09-26	2976.199951171875
2019-09-27	2966.199951171875
2019-09-29	2968.60009765625
2019-09-30	2980.800048828125
2019-10-01	2943.39990234375
2019-10-02	2883.60009765625
2019-10-03	2904.800048828125
2019-10-04	2948.60009765625
2019-10-06	2937.39990234375
2019-10-07	2934.800048828125
2019-10-08	2890
2019-10-09	2897.60009765625
2019-10-10	2944.800048828125
2019-10-11	2968.800048828125
2019-10-13	2980
2019-10-14	2971
2019-10-15	2992.800048828125
2019-10-16	2986
2019-10-17	2994.800048828125
2019-10-18	2987.60009765625
2019-10-20	2989.800048828125
2019-10-21	3003.800048828125
2019-10-22	2988.60009765625
2019-10-23	3004.800048828125
2019-10-24	3000
2019-10-25	3018.199951171875
2019-10-27	3022.60009765625
2019-10-28	3037.199951171875
2019-10-29	3034
2019-10-30	3047
2019-10-31	3032.800048828125
2019-11-01	3061.800048828125
2019-11-03	3066
2019-11-04	3081.199951171875
2019-11-05	3070.60009765625
2019-11-06	3072.800048828125
2019-11-07	3085.199951171875
2019-11-08	3090.39990234375
2019-11-10	3087.39990234375
2019-11-11	3083.800048828125
2019-11-12	3087.39990234375
2019-11-13	3093.199951171875
2019-11-14	3097.60009765625
2019-11-15	3118
2019-11-17	3113.60009765625
2019-11-18	3118.39990234375
2019-11-19	3110.800048828125
2019-11-20	3100.800048828125
2019-11-21	3100.60009765625
2019-11-22	3111
2019-11-24	3118.39990234375
2019-11-25	3131.39990234375
2019-11-26	3142.39990234375
2019-11-27	3143.800048828125
2019-11-28	3150.199951171875
2019-11-29	3143
2019-12-01	3146.800048828125
2019-12-02	3111.800048828125
2019-12-03	3094
2019-12-04	3109
2019-12-05	3118.199951171875
2019-12-06	3146
2019-12-08	3146.199951171875
2019-12-09	3135
2019-12-10	3134.39990234375
2019-12-11	3146.199951171875
2019-12-12	3180.39990234375
2019-12-13	3172
2019-12-15	3175.39990234375
2019-12-16	3190.800048828125
2019-12-17	3194.39990234375
2019-12-18	3199
2019-12-19	3212.800048828125
2019-12-20	3224.39990234375
2019-12-22	3228.60009765625
2019-12-23	3228.60009765625
2019-12-24	3226.199951171875
2019-12-25	3227.60009765625
2019-12-26	3243.39990234375
2019-12-27	3236.300048828125
2019-12-29	3241.39990234375
2019-12-30	3225.199951171875
2019-12-31	3236.39990234375
2020-01-01	3238
2020-01-02	3261.39990234375
2020-01-03	3235.60009765625
2020-01-05	3224.60009765625
2020-01-06	3243.39990234375
2020-01-07	3204.199951171875
2020-01-08	3262
2020-01-09	3279.60009765625
2020-01-10	3264.800048828125
2020-01-12	3269.199951171875
2020-01-13	3295.39990234375
2020-01-14	3280.39990234375
2020-01-15	3298.39990234375
2020-01-16	3321.199951171875
2020-01-17	3325.199951171875
2020-01-19	3330
2020-01-20	3325.199951171875
2020-01-21	3323.199951171875
2020-01-22	3317.199951171875
2020-01-23	3333
2020-01-24	3293.60009765625
2020-01-26	3262.300048828125
2020-01-27	3250.60009765625
2020-01-28	3278.699951171875
2020-01-29	3276.800048828125
2020-01-30	3292.300048828125
2020-01-31	3231
2020-02-02	3235.10009765625
2020-02-03	3244.699951171875
2020-02-04	3297
2020-02-05	3337
2020-02-06	3351.199951171875
2020-02-07	3325
2020-02-09	3313.199951171875
2020-02-10	3353.39990234375
2020-02-11	3363
2020-02-12	3368.800048828125
2020-02-13	3375
2020-02-14	3383
2020-02-16	3389.300048828125
2020-02-17	3377.199951171875
2020-02-18	3378.800048828125
2020-02-19	3392.60009765625
2020-02-20	3356.89990234375
2020-02-21	3339.10009765625
2020-02-23	3299.199951171875
2020-02-24	3241
2020-02-25	3153.199951171875
2020-02-26	3104.60009765625
2020-02-27	2968.199951171875
2020-02-28	2989.39990234375
2020-03-01	2920.699951171875
2020-03-02	3086.39990234375
2020-03-03	2992.60009765625
2020-03-04	3108.60009765625
2020-03-05	3027.699951171875
2020-03-06	2964.39990234375
2020-03-08	2824.199951171875
2020-03-09	2798
2020-03-10	2828.39990234375
2020-03-11	2734.199951171875
2020-03-12	2440.800048828125
2020-03-13	2663.800048828125
2020-03-15	2567.39990234375
2020-03-16	2443.800048828125
2020-03-17	2419.699951171875
2020-03-18	2451.60009765625
2020-03-19	2363
2020-03-20	2274.5
2020-03-22	2181.10009765625
2020-03-23	2259.60009765625
2020-03-24	2428.699951171875
2020-03-25	2475.800048828125
2020-03-26	2635.800048828125
2020-03-27	2525.800048828125
2020-03-29	2492.60009765625
2020-03-30	2621.800048828125
2020-03-31	2544.199951171875
2020-04-01	2476.300048828125
2020-04-02	2510.199951171875
2020-04-03	2485.699951171875
2020-04-05	2524.5
2020-04-06	2669.199951171875
2020-04-07	2655.800048828125
2020-04-08	2752.199951171875
2020-04-09	2789.5
2020-04-12	2749.39990234375
2020-04-13	2773.199951171875
2020-04-14	2837.5
2020-04-15	2759.60009765625
2020-04-16	2875.39990234375
2020-04-17	2873.89990234375
2020-04-19	2854.199951171875
2020-04-20	2823.39990234375
2020-04-21	2748
2020-04-22	2785.39990234375
2020-04-23	2776.5
2020-04-24	2834.800048828125
2020-04-26	2826.10009765625
2020-04-27	2874.60009765625
2020-04-28	2879
2020-04-29	2953.39990234375
2020-04-30	2882
2020-05-01	2827
2020-05-03	2785.199951171875
2020-05-04	2839.300048828125
2020-05-05	2874.5
2020-05-06	2840.60009765625
2020-05-07	2899.300048828125
2020-05-08	2937
2020-05-10	2944.60009765625
2020-05-11	2922.5
2020-05-12	2835.60009765625
2020-05-13	2822.60009765625
2020-05-14	2859.10009765625
2020-05-15	2859.60009765625
2020-05-17	2873.60009765625
2020-05-18	2956.60009765625
2020-05-19	2927.60009765625
2020-05-20	2968.5
2020-05-21	2953.5
2020-05-22	2960.5
2020-05-24	2970.89990234375
2020-05-25	2986.39990234375
2020-05-26	2994
2020-05-27	3046
2020-05-28	3028.5
2020-05-29	3060.300048828125
2020-05-31	3028.5
2020-06-01	3041.199951171875
2020-06-02	3089.10009765625
2020-06-03	3125.199951171875
2020-06-04	3110.699951171875
2020-06-05	3188.199951171875
2020-06-07	3210.5
2020-06-08	3225.10009765625
2020-06-09	3218.10009765625
2020-06-10	3166.39990234375
2020-06-11	3028.89990234375
2020-06-12	3036.60009765625
2020-06-14	2997
2020-06-15	3098.39990234375
2020-06-16	3137
2020-06-17	3102.800048828125
2020-06-18	3126.39990234375
2020-06-19	3070.10009765625
2020-06-21	3065.199951171875
2020-06-22	3134
2020-06-23	3123
2020-06-24	3048.800048828125
2020-06-25	3084.300048828125
2020-06-26	3014.10009765625
2020-06-28	3011.199951171875
2020-06-29	3065.199951171875
2020-06-30	3092.800048828125
2020-07-01	3112.60009765625
2020-07-02	3137.60009765625
2020-07-03	3124.5
2020-07-05	3145.60009765625
2020-07-06	3187.5
2020-07-07	3150.800048828125
2020-07-08	3176.699951171875
2020-07-09	3160.300048828125
2020-07-10	3189.39990234375
2020-07-12	3196.300048828125
2020-07-13	3164.39990234375
2020-07-14	3219.10009765625
2020-07-15	3227
2020-07-16	3212.60009765625
2020-07-17	3222.800048828125
2020-07-19	3230.39990234375
2020-07-20	3252.39990234375
2020-07-21	3265.60009765625
2020-07-22	3269.199951171875
2020-07-23	3242.39990234375
2020-07-24	3213.699951171875
2020-07-26	3208
2020-07-27	3244.800048828125
2020-07-28	3226.300048828125
2020-07-29	3259.39990234375
2020-07-30	3275.60009765625
2020-07-31	3277.89990234375
2020-08-02	3272.300048828125
2020-08-03	3295.60009765625
2020-08-04	3306.89990234375
2020-08-05	3326.5
2020-08-06	3347.800048828125
2020-08-07	3354.39990234375
2020-08-09	3348.89990234375
2020-08-10	3359.10009765625
2020-08-11	3340.800048828125
2020-08-12	3376.39990234375
2020-08-13	3381.300048828125
2020-08-14	3368.800048828125
2020-08-16	3375.699951171875
2020-08-17	3390.60009765625
2020-08-18	3393.10009765625
2020-08-19	3366.5
2020-08-20	3393.39990234375
2020-08-21	3396.10009765625
2020-08-23	3401.10009765625
2020-08-24	3436.699951171875
2020-08-25	3448.39990234375
2020-08-26	3480.60009765625
2020-08-27	3494.89990234375
2020-08-28	3509.10009765625
2020-08-30	3521.39990234375
2020-08-31	3499
2020-09-01	3537.39990234375
2020-09-02	3585
2020-09-03	3433
2020-09-04	3416
2020-09-06	3406
2020-09-07	3440.699951171875
2020-09-08	3323.39990234375
2020-09-09	3410.199951171875
2020-09-10	3347.5
2020-09-11	3338.300048828125
2020-09-13	3361
2020-09-14	3385.199951171875
2020-09-15	3402.199951171875
2020-09-16	3392.60009765625
2020-09-17	3361.10009765625
2020-09-18	3329.300048828125
2020-09-20	3326.800048828125
2020-09-21	3294.60009765625
2020-09-22	3314.699951171875
2020-09-23	3228.60009765625
2020-09-24	3265.300048828125
2020-09-25	3297
2020-09-27	3307
2020-09-28	3366.60009765625
2020-09-29	3347.39990234375
2020-09-30	3372.39990234375
2020-10-01	3378.199951171875
2020-10-02	3356.800048828125
2020-10-04	3372.39990234375
2020-10-05	3399.89990234375
2020-10-06	3356.10009765625
2020-10-07	3423.300048828125
2020-10-08	3463
2020-10-09	3485.5
2020-10-11	3479.5
2020-10-12	3540.800048828125
2020-10-13	3517.699951171875
2020-10-14	3493
2020-10-15	3492.5
2020-10-16	3473.39990234375
2020-10-18	3486.10009765625
2020-10-19	3448.39990234375
2020-10-20	3453.300048828125
2020-10-21	3422
2020-10-22	3460
2020-10-23	3461.300048828125
2020-10-25	3447.39990234375
2020-10-26	3400.5
2020-10-27	3375.300048828125
2020-10-28	3290.800048828125
2020-10-29	3284.5
2020-10-30	3287.10009765625
2020-11-01	3260.89990234375
2020-11-02	3317.5
2020-11-03	3392.10009765625
2020-11-04	3441.89990234375
2020-11-05	3506.60009765625
2020-11-06	3517.300048828125
2020-11-08	3544.199951171875
2020-11-09	3554.699951171875
2020-11-10	3543.89990234375
2020-11-11	3574.300048828125
2020-11-12	3539.699951171875
2020-11-13	3587.89990234375
2020-11-15	3613.10009765625
2020-11-16	3629.10009765625
2020-11-17	3613.60009765625
2020-11-18	3566.89990234375
2020-11-19	3552.10009765625
2020-11-20	3556.39990234375
2020-11-22	3561.800048828125
2020-11-23	3596.10009765625
2020-11-24	3646.199951171875
2020-11-25	3636.300048828125
2020-11-26	3624
2020-11-27	3640.60009765625
2020-11-29	3645
2020-11-30	3641.699951171875
2020-12-01	3660.89990234375
2020-12-02	3668.699951171875
2020-12-03	3671.300048828125
2020-12-04	3691.699951171875
2020-12-06	3700.5
2020-12-07	3691.199951171875
2020-12-08	3707.5
2020-12-09	3675.39990234375
2020-12-10	3672.699951171875
2020-12-11	3661.199951171875
2020-12-13	3678.800048828125
2020-12-14	3653.39990234375
2020-12-15	3693.300048828125
2020-12-16	3704.60009765625
2020-12-17	3724
2020-12-18	3729.10009765625
2020-12-20	3719.39990234375
2020-12-21	3695.5
2020-12-22	3695.300048828125
2020-12-23	3695.60009765625
2020-12-24	3704.60009765625
2020-12-27	3714.10009765625
2020-12-28	3746.5
2020-12-29	3732.89990234375
2020-12-30	3737.60009765625
2020-12-31	3759.800048828125
2021-01-03	3759.89990234375
2021-01-04	3703.60009765625
2021-01-05	3724.300048828125
2021-01-06	3759.199951171875
2021-01-07	3808.39990234375
2021-01-08	3831.39990234375
2021-01-10	3818.699951171875
2021-01-11	3807.199951171875
2021-01-12	3806.10009765625
2021-01-13	3816
2021-01-14	3804.300048828125
2021-01-15	3755.5
2021-01-17	3759
2021-01-18	3782.199951171875
2021-01-19	3812.699951171875
2021-01-20	3857.10009765625
2021-01-21	3853
2021-01-22	3839.300048828125
2021-01-24	3850.199951171875
2021-01-25	3854.5
2021-01-26	3856
2021-01-27	3717.39990234375
2021-01-28	3774.699951171875
2021-01-29	3705.10009765625
2021-01-31	3685.10009765625
2021-02-01	3777.800048828125
2021-02-02	3836.60009765625
2021-02-03	3840.300048828125
2021-02-04	3873.10009765625
2021-02-05	3891.89990234375
2021-02-07	3897.39990234375
2021-02-08	3916.300048828125
2021-02-09	3915.5
2021-02-10	3911.800048828125
2021-02-11	3916.199951171875
2021-02-12	3940.39990234375
2021-02-14	3941.89990234375
2021-02-15	3951.89990234375
2021-02-16	3926.39990234375
2021-02-17	3935.300048828125
2021-02-18	3910.39990234375
2021-02-19	3903.5
2021-02-21	3908.300048828125
2021-02-22	3882.800048828125
2021-02-23	3877.60009765625
2021-02-24	3936.800048828125
2021-02-25	3823.699951171875
2021-02-26	3812.10009765625
2021-02-28	3839.300048828125
2021-03-01	3907
2021-03-02	3879.800048828125
2021-03-03	3798.39990234375
2021-03-04	3760.10009765625
2021-03-05	3842.800048828125
2021-03-07	3856.199951171875
2021-03-08	3839.89990234375
2021-03-09	3877.699951171875
2021-03-10	3901.300048828125
2021-03-11	3941.39990234375
2021-03-12	3943
2021-03-14	3950.89990234375
2021-03-15	3961.300048828125
2021-03-16	3964.60009765625
2021-03-17	3985.60009765625
2021-03-18	3922.60009765625
2021-03-19	3909.199951171875
2021-03-21	3909
2021-03-22	3949.39990234375
2021-03-23	3911.199951171875
2021-03-24	3898.5
2021-03-25	3919.5
2021-03-26	3974.699951171875
2021-03-28	3963.5
2021-03-29	3978.199951171875
2021-03-30	3962.60009765625
2021-03-31	3982.5
2021-04-01	4027.800048828125
2021-04-02	4038.800048828125
2021-04-04	4043.60009765625
2021-04-05	4082.300048828125
2021-04-06	4082
2021-04-07	4089.800048828125
2021-04-08	4110.39990234375
2021-04-09	4124.5
2021-04-11	4121.39990234375
2021-04-12	4132.2998046875
2021-04-13	4141.10009765625
2021-04-14	4133.2998046875
2021-04-15	4173.10009765625
2021-04-16	4183.2001953125
2021-04-18	4174.7998046875
2021-04-19	4171.89990234375
2021-04-20	4132.39990234375
2021-04-21	4164.60009765625
2021-04-22	4139.5
2021-04-23	4175.5
2021-04-25	4176.2998046875
2021-04-26	4193.10009765625
2021-04-27	4189.60009765625
2021-04-28	4198
2021-04-29	4206
2021-04-30	4189
2021-05-02	4196.89990234375
2021-05-03	4188.89990234375
2021-05-04	4168.5
2021-05-05	4169
2021-05-06	4202
2021-05-07	4234
2021-05-09	4239.2998046875
2021-05-10	4190.39990234375
2021-05-11	4153.2998046875
2021-05-12	4070.800048828125
2021-05-13	4119.39990234375
2021-05-14	4179
2021-05-16	4176.2998046875
2021-05-17	4170.2998046875
2021-05-18	4113.89990234375
2021-05-19	4105
2021-05-20	4165.5
2021-05-21	4161.39990234375
2021-05-23	4153.2998046875
2021-05-24	4204.7001953125
2021-05-25	4197.5
2021-05-26	4196
2021-05-27	4217.10009765625
2021-05-28	4206
2021-05-30	4210.10009765625
2021-05-31	4203.60009765625
